transaction_id,transaction_datetime,date,year,month,day,dow,is_weekend,city,store_id,channel,size,variant,topping,payment_method,weather,temperature_c,quantity,list_price_idr,promo_code,discount_pct,unit_price_after_discount,delivery_fee_idr,gross_revenue_idr,rating
TX002941,2024-05-05 17:25:57,2024-05-05,2024,5,5,Sunday,True,Surabaya,SBY-03,Dine-in,Large,Durian,None,QRIS,Rain,29.0,1,34000.0,,0.0,34000.0,0,34000.0,
TX001025,2024-05-05 17:58:56,2024-05-05,2024,5,5,Sunday,True,Bandung,BDG-01,Dine-in,Small,Original,None,GoPay,Sunny,27.7,2,18000.0,,0.0,18000.0,0,36000.0,3.8
TX001566,2024-05-05 19:15:30,2024-05-05,2024,5,5,Sunday,True,Denpasar,DPS-01,Takeaway,Regular,Original,ExtraCoconut,GoPay,Cloudy,33.8,2,27800.0,,0.0,27800.0,0,55600.0,
TX007509,2024-05-05 19:15:45,2024-05-05,2024,5,5,Sunday,True,Jakarta,JKT-06,Delivery,Regular,Original,ExtraJackfruit,GoPay,Rain,30.1,1,27100.0,,0.0,27100.0,10000,37100.0,
TX008689,2024-05-05 19:40:50,2024-05-05,2024,5,5,Sunday,True,Jakarta,JKT-06,Takeaway,Regular,Original,None,Debit,Cloudy,31.6,4,23100.0,,0.0,23100.0,0,92400.0,
TX001704,2024-05-05 19:49:27,2024-05-05,2024,5,5,Sunday,True,Jakarta,JKT-01,Takeaway,Large,Original,ExtraJackfruit,Credit,Sunny,30.5,1,31300.0,,0.0,31300.0,0,31300.0,4.7
TX006998,2024-05-05 21:21:05,2024-05-05,2024,5,5,Sunday,True,Jakarta,JKT-02,Delivery,Large,Original,None,QRIS,Cloudy,31.0,1,27300.0,WEEKEND10,0.1,24600.0,10000,34600.0,
TX000954,2024-05-06 12:11:48,2024-05-06,2024,5,6,Monday,False,Denpasar,DPS-03,Takeaway,Regular,Original,ExtraCoconut,OVO,Rain,26.5,2,27800.0,,0.0,27800.0,0,55600.0,5.0
TX002357,2024-05-06 13:28:12,2024-05-06,2024,5,6,Monday,False,Denpasar,DPS-01,Delivery,Large,LessSugar,None,QRIS,Cloudy,34.6,1,28100.0,,0.0,28100.0,10000,38100.0,
TX001468,2024-05-06 14:25:31,2024-05-06,2024,5,6,Monday,False,Medan,MDN-01,Takeaway,Large,LessSugar,None,ShopeePay,Rain,31.5,1,26500.0,,0.0,26500.0,0,26500.0,
TX007593,2024-05-06 14:32:48,2024-05-06,2024,5,6,Monday,False,Jakarta,JKT-05,Dine-in,Small,Original,ExtraCoconut,Cash,Sunny,32.3,1,22900.0,,0.0,22900.0,0,22900.0,
TX006861,2024-05-06 14:34:00,2024-05-06,2024,5,6,Monday,False,Medan,MDN-02,Delivery,Regular,Original,None,OVO,Cloudy,29.9,3,22400.0,,0.0,22400.0,12000,79200.0,
TX001543,2024-05-06 15:10:18,2024-05-06,2024,5,6,Monday,False,Bandung,BDG-04,Online-App,Regular,Original,None,GoPay,Cloudy,26.4,1,22000.0,,0.0,22000.0,12000,34000.0,
TX000525,2024-05-06 15:15:40,2024-05-06,2024,5,6,Monday,False,Denpasar,DPS-01,Online-App,Large,Original,ExtraAvocado,ShopeePay,Sunny,38.8,2,33100.0,,0.0,33100.0,10000,76200.0,
TX003655,2024-05-06 15:28:14,2024-05-06,2024,5,6,Monday,False,Surabaya,SBY-03,Dine-in,Regular,Original,CheeseFoam,QRIS,Rain,34.4,1,28700.0,,0.0,28700.0,0,28700.0,
TX008771,2024-05-06 15:32:16,2024-05-06,2024,5,6,Monday,False,Jakarta,JKT-10,Dine-in,Regular,Special,ExtraAvocado,Debit,Sunny,32.8,3,31200.0,,0.0,31200.0,0,93600.0,4.2
TX002974,2024-05-06 15:36:22,2024-05-06,2024,5,6,Monday,False,Denpasar,DPS-03,Takeaway,Regular,LessSugar,None,QRIS,Rain,30.4,2,23800.0,,0.0,23800.0,0,47600.0,4.2
TX006208,2024-05-06 15:45:33,2024-05-06,2024,5,6,Monday,False,Jakarta,JKT-03,Dine-in,Small,Special,ExtraCoconut,QRIS,Rain,26.7,1,25000.0,RAINY15,0.15,21200.0,0,21200.0,
TX009262,2024-05-06 15:53:12,2024-05-06,2024,5,6,Monday,False,Jakarta,JKT-01,Takeaway,Regular,Special,None,Credit,Sunny,29.7,1,26200.0,,0.0,26200.0,0,26200.0,
TX003378,2024-05-06 16:15:58,2024-05-06,2024,5,6,Monday,False,Jakarta,JKT-08,Takeaway,Regular,Special,ExtraAvocado,QRIS,Sunny,29.1,1,31200.0,,0.0,31200.0,0,31200.0,4.3
TX002206,2024-05-06 16:25:43,2024-05-06,2024,5,6,Monday,False,Jakarta,JKT-07,Takeaway,Large,Special,None,Cash,Sunny,34.5,1,30400.0,,0.0,30400.0,0,30400.0,
TX009736,2024-05-06 16:40:04,2024-05-06,2024,5,6,Monday,False,Jakarta,JKT-09,Takeaway,Small,LessSugar,None,ShopeePay,Sunny,33.2,1,18900.0,,0.0,18900.0,0,18900.0,4.8
TX009001,2024-05-06 18:10:36,2024-05-06,2024,5,6,Monday,False,Surabaya,SBY-05,Takeaway,Regular,LessSugar,ExtraAvocado,GoPay,Rain,29.3,1,27700.0,,0.0,27700.0,0,27700.0,3.6
TX007150,2024-05-06 19:35:25,2024-05-06,2024,5,6,Monday,False,Jakarta,JKT-08,Takeaway,Large,Special,None,OVO,Cloudy,32.1,1,30400.0,,0.0,30400.0,0,30400.0,4.0
TX000045,2024-05-06 21:37:23,2024-05-06,2024,5,6,Monday,False,Jakarta,JKT-09,Takeaway,Regular,Original,ExtraCoconut,Credit,Sunny,29.9,3,27100.0,,0.0,27100.0,0,81300.0,3.7
TX007380,2024-05-07 09:17:52,2024-05-07,2024,5,7,Tuesday,False,Medan,MDN-02,Takeaway,Regular,Original,None,Cash,Rain,28.0,1,22400.0,,0.0,22400.0,0,22400.0,4.5
TX007579,2024-05-07 10:00:17,2024-05-07,2024,5,7,Tuesday,False,Denpasar,DPS-01,Dine-in,Small,Special,CheeseFoam,Cash,Cloudy,30.6,2,27600.0,,0.0,27600.0,0,55200.0,5.0
TX005816,2024-05-07 11:25:30,2024-05-07,2024,5,7,Tuesday,False,Surabaya,SBY-02,Delivery,Large,Original,ExtraAvocado,QRIS,Sunny,35.5,1,31800.0,,0.0,31800.0,12000,43800.0,
TX005710,2024-05-07 11:39:37,2024-05-07,2024,5,7,Tuesday,False,Jakarta,JKT-05,Online-App,Regular,Special,CheeseFoam,QRIS,Sunny,30.7,1,32200.0,,0.0,32200.0,10000,42200.0,
TX003059,2024-05-07 12:57:17,2024-05-07,2024,5,7,Tuesday,False,Bandung,BDG-02,Dine-in,Regular,LessSugar,None,QRIS,Rain,24.2,1,22000.0,,0.0,22000.0,0,22000.0,
TX002939,2024-05-07 13:00:00,2024-05-07,2024,5,7,Tuesday,False,Medan,MDN-01,Takeaway,Small,Original,None,Cash,Cloudy,29.1,1,18400.0,,0.0,18400.0,0,18400.0,3.5
TX005510,2024-05-07 13:19:10,2024-05-07,2024,5,7,Tuesday,False,Bandung,BDG-01,Online-App,Regular,Original,None,ShopeePay,Rain,20.1,1,22000.0,,0.0,22000.0,8000,30000.0,
TX003813,2024-05-07 13:25:43,2024-05-07,2024,5,7,Tuesday,False,Jakarta,JKT-10,Dine-in,Small,Special,ExtraAvocado,OVO,Sunny,33.6,1,26000.0,,0.0,26000.0,0,26000.0,4.1
TX004559,2024-05-07 13:40:58,2024-05-07,2024,5,7,Tuesday,False,Jakarta,JKT-10,Dine-in,Large,Original,ExtraJackfruit,Credit,Cloudy,32.2,1,31300.0,,0.0,31300.0,0,31300.0,4.7
TX006934,2024-05-07 13:44:29,2024-05-07,2024,5,7,Tuesday,False,Surabaya,SBY-05,Online-App,Large,LessSugar,None,GoPay,Sunny,36.1,1,26800.0,,0.0,26800.0,10000,36800.0,
TX003642,2024-05-07 13:56:47,2024-05-07,2024,5,7,Tuesday,False,Surabaya,SBY-02,Delivery,Small,Original,None,Cash,Sunny,38.0,1,18500.0,,0.0,18500.0,10000,28500.0,
TX000756,2024-05-07 14:22:54,2024-05-07,2024,5,7,Tuesday,False,Surabaya,SBY-02,Dine-in,Large,Original,None,Cash,Sunny,32.8,2,26800.0,,0.0,26800.0,0,53600.0,5.0
TX000313,2024-05-07 14:28:18,2024-05-07,2024,5,7,Tuesday,False,Bandung,BDG-03,Takeaway,Regular,LessSugar,ExtraCoconut,Cash,Cloudy,24.4,1,26000.0,,0.0,26000.0,0,26000.0,
TX007466,2024-05-07 14:58:01,2024-05-07,2024,5,7,Tuesday,False,Jakarta,JKT-04,Takeaway,Large,Original,ExtraJackfruit,OVO,Cloudy,29.5,1,31300.0,,0.0,31300.0,0,31300.0,4.6
TX002581,2024-05-07 15:27:50,2024-05-07,2024,5,7,Tuesday,False,Bandung,BDG-05,Takeaway,Large,Durian,ExtraAvocado,OVO,Rain,25.9,6,38000.0,,0.0,38000.0,0,228000.0,
TX009529,2024-05-07 18:40:02,2024-05-07,2024,5,7,Tuesday,False,Bandung,BDG-01,Delivery,Small,Durian,None,QRIS,Rain,20.3,3,23000.0,,0.0,23000.0,12000,81000.0,
TX008234,2024-05-07 19:12:01,2024-05-07,2024,5,7,Tuesday,False,Medan,MDN-01,Takeaway,Regular,Special,ExtraAvocado,OVO,Cloudy,34.0,1,30500.0,,0.0,30500.0,0,30500.0,
TX003224,2024-05-07 19:16:36,2024-05-07,2024,5,7,Tuesday,False,Surabaya,SBY-04,Takeaway,Small,Original,None,Cash,Rain,33.6,1,18500.0,,0.0,18500.0,0,18500.0,4.7
TX002641,2024-05-07 19:20:07,2024-05-07,2024,5,7,Tuesday,False,Jakarta,JKT-03,Online-App,Small,Original,ExtraJackfruit,ShopeePay,Cloudy,34.5,1,22900.0,APP5,0.05,21800.0,14000,35800.0,
TX002848,2024-05-07 21:32:53,2024-05-07,2024,5,7,Tuesday,False,Jakarta,JKT-10,Takeaway,Regular,Original,ExtraJackfruit,GoPay,Sunny,35.6,1,27100.0,,0.0,27100.0,0,27100.0,4.3
TX001023,2024-05-08 09:54:25,2024-05-08,2024,5,8,Wednesday,False,Medan,MDN-01,Dine-in,Large,Original,None,GoPay,Cloudy,31.4,1,26500.0,,0.0,26500.0,0,26500.0,
TX004382,2024-05-08 12:46:06,2024-05-08,2024,5,8,Wednesday,False,Jakarta,JKT-07,Takeaway,Large,Special,ExtraAvocado,GoPay,Rain,30.6,2,35400.0,,0.0,35400.0,0,70800.0,4.7
TX000961,2024-05-08 13:25:21,2024-05-08,2024,5,8,Wednesday,False,Bandung,BDG-05,Dine-in,Regular,Special,None,Cash,Cloudy,25.9,1,25000.0,,0.0,25000.0,0,25000.0,4.6
TX003466,2024-05-08 13:47:38,2024-05-08,2024,5,8,Wednesday,False,Jakarta,JKT-06,Delivery,Regular,Original,ExtraCoconut,Cash,Sunny,34.7,1,27100.0,,0.0,27100.0,14000,41100.0,
TX009234,2024-05-08 14:42:08,2024-05-08,2024,5,8,Wednesday,False,Surabaya,SBY-03,Dine-in,Large,Special,None,Credit,Sunny,34.7,1,29900.0,,0.0,29900.0,0,29900.0,
TX007999,2024-05-08 15:43:07,2024-05-08,2024,5,8,Wednesday,False,Denpasar,DPS-01,Online-App,Regular,Original,ExtraJackfruit,OVO,Sunny,30.9,2,27800.0,,0.0,27800.0,14000,69600.0,
TX009855,2024-05-08 16:13:39,2024-05-08,2024,5,8,Wednesday,False,Surabaya,SBY-03,Takeaway,Large,Special,None,Debit,Sunny,33.1,2,29900.0,,0.0,29900.0,0,59800.0,
TX002418,2024-05-08 16:21:18,2024-05-08,2024,5,8,Wednesday,False,Denpasar,DPS-01,Online-App,Large,Special,None,GoPay,Rain,30.8,2,31300.0,,0.0,31300.0,10000,72600.0,
TX002056,2024-05-08 16:25:22,2024-05-08,2024,5,8,Wednesday,False,Medan,MDN-01,Online-App,Regular,Original,None,Cash,Cloudy,30.1,1,22400.0,,0.0,22400.0,8000,30400.0,
TX003501,2024-05-08 16:37:20,2024-05-08,2024,5,8,Wednesday,False,Bandung,BDG-04,Online-App,Regular,Durian,None,QRIS,Rain,20.7,1,28000.0,,0.0,28000.0,10000,38000.0,
TX002828,2024-05-08 17:27:10,2024-05-08,2024,5,8,Wednesday,False,Medan,MDN-01,Takeaway,Large,Original,None,Cash,Cloudy,30.3,1,26500.0,,0.0,26500.0,0,26500.0,4.5
TX004304,2024-05-09 11:35:23,2024-05-09,2024,5,9,Thursday,False,Jakarta,JKT-08,Delivery,Large,Original,CheeseFoam,QRIS,Rain,27.7,2,33300.0,RAINY15,0.15,28300.0,10000,66600.0,
TX008755,2024-05-09 12:47:16,2024-05-09,2024,5,9,Thursday,False,Jakarta,JKT-03,Dine-in,Large,Durian,None,GoPay,Rain,28.3,1,34600.0,,0.0,34600.0,0,34600.0,4.2
TX003218,2024-05-09 14:06:54,2024-05-09,2024,5,9,Thursday,False,Surabaya,SBY-03,Takeaway,Small,Special,None,QRIS,Sunny,32.9,1,20600.0,,0.0,20600.0,0,20600.0,4.8
TX004360,2024-05-09 14:15:06,2024-05-09,2024,5,9,Thursday,False,Denpasar,DPS-03,Dine-in,Large,LessSugar,ExtraAvocado,Debit,Cloudy,29.1,1,33100.0,,0.0,33100.0,0,33100.0,
TX000575,2024-05-09 14:20:26,2024-05-09,2024,5,9,Thursday,False,Medan,MDN-02,Delivery,Small,Original,None,OVO,Cloudy,29.7,2,18400.0,,0.0,18400.0,8000,44800.0,
TX002126,2024-05-09 15:09:36,2024-05-09,2024,5,9,Thursday,False,Bandung,BDG-05,Takeaway,Regular,Original,ExtraJackfruit,Cash,Rain,25.3,1,26000.0,,0.0,26000.0,0,26000.0,
TX002361,2024-05-09 15:29:42,2024-05-09,2024,5,9,Thursday,False,Denpasar,DPS-03,Dine-in,Large,Original,ExtraCoconut,Credit,Sunny,30.3,2,32100.0,,0.0,32100.0,0,64200.0,4.5
TX001292,2024-05-09 15:59:44,2024-05-09,2024,5,9,Thursday,False,Bandung,BDG-02,Dine-in,Small,Original,ExtraAvocado,ShopeePay,Sunny,23.6,1,23000.0,,0.0,23000.0,0,23000.0,4.5
TX001054,2024-05-10 09:33:25,2024-05-10,2024,5,10,Friday,False,Jakarta,JKT-04,Dine-in,Regular,Original,ExtraCoconut,Credit,Cloudy,28.0,1,27100.0,,0.0,27100.0,0,27100.0,5.0
TX000379,2024-05-10 10:19:57,2024-05-10,2024,5,10,Friday,False,Jakarta,JKT-06,Takeaway,Large,Original,ExtraCoconut,GoPay,Cloudy,29.7,1,31300.0,,0.0,31300.0,0,31300.0,5.0
TX007258,2024-05-10 11:38:36,2024-05-10,2024,5,10,Friday,False,Surabaya,SBY-04,Online-App,Regular,LessSugar,None,QRIS,Cloudy,31.3,1,22700.0,,0.0,22700.0,12000,34700.0,
TX001303,2024-05-10 11:48:27,2024-05-10,2024,5,10,Friday,False,Jakarta,JKT-03,Dine-in,Small,Special,None,Credit,Cloudy,30.3,1,21000.0,,0.0,21000.0,0,21000.0,
TX000316,2024-05-10 12:00:45,2024-05-10,2024,5,10,Friday,False,Jakarta,JKT-07,Dine-in,Regular,Original,ExtraCoconut,QRIS,Sunny,31.8,2,27100.0,,0.0,27100.0,0,54200.0,4.1
TX004917,2024-05-10 12:58:52,2024-05-10,2024,5,10,Friday,False,Surabaya,SBY-03,Dine-in,Regular,Special,None,Cash,Sunny,35.7,4,25800.0,,0.0,25800.0,0,103200.0,4.6
TX009851,2024-05-10 13:03:46,2024-05-10,2024,5,10,Friday,False,Surabaya,SBY-04,Dine-in,Regular,Original,None,OVO,Sunny,32.5,2,22700.0,,0.0,22700.0,0,45400.0,4.5
TX008764,2024-05-10 13:35:20,2024-05-10,2024,5,10,Friday,False,Bandung,BDG-01,Takeaway,Regular,Durian,None,Cash,Sunny,28.2,1,28000.0,,0.0,28000.0,0,28000.0,3.9
TX001656,2024-05-10 15:10:17,2024-05-10,2024,5,10,Friday,False,Jakarta,JKT-08,Takeaway,Regular,Original,None,Cash,Cloudy,32.1,1,23100.0,,0.0,23100.0,0,23100.0,5.0
TX009289,2024-05-10 16:33:40,2024-05-10,2024,5,10,Friday,False,Jakarta,JKT-08,Online-App,Large,Special,ExtraJackfruit,ShopeePay,Sunny,33.0,3,34400.0,B2G1,0.33,23000.0,10000,79000.0,
TX009674,2024-05-10 16:46:58,2024-05-10,2024,5,10,Friday,False,Jakarta,JKT-02,Dine-in,Small,Original,None,QRIS,Sunny,32.1,1,18900.0,,0.0,18900.0,0,18900.0,4.3
TX008246,2024-05-10 17:35:52,2024-05-10,2024,5,10,Friday,False,Medan,MDN-03,Online-App,Regular,Original,ExtraJackfruit,QRIS,Rain,33.8,1,26400.0,,0.0,26400.0,8000,34400.0,
TX007456,2024-05-10 17:45:15,2024-05-10,2024,5,10,Friday,False,Surabaya,SBY-01,Dine-in,Regular,Durian,ExtraAvocado,OVO,Rain,33.4,2,33800.0,,0.0,33800.0,0,67600.0,4.1
TX001250,2024-05-10 18:11:21,2024-05-10,2024,5,10,Friday,False,Jakarta,JKT-08,Delivery,Large,Original,ExtraAvocado,ShopeePay,Sunny,32.7,2,32300.0,,0.0,32300.0,12000,76600.0,
TX008385,2024-05-10 19:16:56,2024-05-10,2024,5,10,Friday,False,Denpasar,DPS-03,Online-App,Small,Original,ExtraJackfruit,QRIS,Sunny,33.0,2,23400.0,,0.0,23400.0,10000,56800.0,
TX002967,2024-05-10 19:39:38,2024-05-10,2024,5,10,Friday,False,Jakarta,JKT-01,Dine-in,Regular,Original,ExtraAvocado,ShopeePay,Cloudy,27.9,2,28100.0,,0.0,28100.0,0,56200.0,5.0
TX003580,2024-05-10 20:21:55,2024-05-10,2024,5,10,Friday,False,Surabaya,SBY-04,Dine-in,Large,Original,None,Cash,Rain,28.7,1,26800.0,,0.0,26800.0,0,26800.0,4.5
TX007411,2024-05-11 09:14:46,2024-05-11,2024,5,11,Saturday,True,Jakarta,JKT-06,Dine-in,Regular,Original,ExtraJackfruit,Cash,Cloudy,32.3,4,27100.0,WEEKEND10,0.1,24400.0,0,97600.0,4.6
TX000359,2024-05-11 09:26:36,2024-05-11,2024,5,11,Saturday,True,Surabaya,SBY-05,Takeaway,Regular,Original,ExtraAvocado,QRIS,Cloudy,32.8,4,27700.0,B2G1,0.33,18600.0,0,74400.0,
TX002279,2024-05-11 09:41:31,2024-05-11,2024,5,11,Saturday,True,Jakarta,JKT-09,Dine-in,Regular,Original,None,GoPay,Rain,26.6,3,23100.0,,0.0,23100.0,0,69300.0,
TX008528,2024-05-11 09:46:46,2024-05-11,2024,5,11,Saturday,True,Surabaya,SBY-04,Delivery,Large,Original,ExtraAvocado,GoPay,Rain,33.6,4,31800.0,WEEKEND10,0.1,28600.0,10000,124400.0,
TX006002,2024-05-11 09:56:50,2024-05-11,2024,5,11,Saturday,True,Jakarta,JKT-02,Dine-in,Large,Original,None,QRIS,Sunny,32.2,2,27300.0,,0.0,27300.0,0,54600.0,4.0
TX005088,2024-05-11 10:35:00,2024-05-11,2024,5,11,Saturday,True,Bandung,BDG-02,Online-App,Regular,Original,None,QRIS,Rain,23.0,1,22000.0,,0.0,22000.0,10000,32000.0,
TX002653,2024-05-11 11:55:15,2024-05-11,2024,5,11,Saturday,True,Bandung,BDG-01,Dine-in,Regular,Original,CheeseFoam,QRIS,Sunny,26.5,1,28000.0,,0.0,28000.0,0,28000.0,3.7
TX007916,2024-05-11 12:17:39,2024-05-11,2024,5,11,Saturday,True,Denpasar,DPS-02,Dine-in,Regular,Original,ExtraAvocado,ShopeePay,Rain,29.9,1,28800.0,WEEKEND10,0.1,25900.0,0,25900.0,5.0
TX004201,2024-05-11 12:59:12,2024-05-11,2024,5,11,Saturday,True,Surabaya,SBY-06,Online-App,Large,Original,None,Debit,Cloudy,33.1,2,26800.0,WEEKEND10,0.1,24100.0,12000,60200.0,
TX001719,2024-05-11 12:59:48,2024-05-11,2024,5,11,Saturday,True,Medan,MDN-02,Dine-in,Large,Special,None,QRIS,Sunny,33.2,1,29600.0,,0.0,29600.0,0,29600.0,
TX004283,2024-05-11 13:24:31,2024-05-11,2024,5,11,Saturday,True,Jakarta,JKT-09,Takeaway,Regular,LessSugar,None,GoPay,Sunny,28.6,2,23100.0,WEEKEND10,0.1,20800.0,0,41600.0,4.5
TX002410,2024-05-11 14:11:00,2024-05-11,2024,5,11,Saturday,True,Denpasar,DPS-02,Dine-in,Regular,Original,None,QRIS,Sunny,32.7,1,23800.0,,0.0,23800.0,0,23800.0,4.5
TX009525,2024-05-11 14:15:59,2024-05-11,2024,5,11,Saturday,True,Denpasar,DPS-03,Online-App,Regular,LessSugar,None,QRIS,Rain,29.2,1,23800.0,,0.0,23800.0,10000,33800.0,
TX005619,2024-05-11 14:59:50,2024-05-11,2024,5,11,Saturday,True,Surabaya,SBY-04,Delivery,Regular,Original,None,Cash,Sunny,39.0,1,22700.0,,0.0,22700.0,10000,32700.0,
TX000055,2024-05-11 15:02:29,2024-05-11,2024,5,11,Saturday,True,Surabaya,SBY-01,Takeaway,Regular,Original,None,Debit,Sunny,35.4,2,22700.0,,0.0,22700.0,0,45400.0,4.8
TX001659,2024-05-11 15:03:41,2024-05-11,2024,5,11,Saturday,True,Jakarta,JKT-07,Delivery,Regular,Original,None,ShopeePay,Cloudy,30.8,1,23100.0,,0.0,23100.0,10000,33100.0,
TX000662,2024-05-11 16:28:49,2024-05-11,2024,5,11,Saturday,True,Bandung,BDG-02,Takeaway,Regular,Special,None,OVO,Cloudy,24.3,1,25000.0,,0.0,25000.0,0,25000.0,4.5
TX001758,2024-05-11 16:30:31,2024-05-11,2024,5,11,Saturday,True,Jakarta,JKT-01,Takeaway,Large,Special,None,QRIS,Sunny,36.0,2,30400.0,,0.0,30400.0,0,60800.0,4.4
TX009028,2024-05-11 17:27:30,2024-05-11,2024,5,11,Saturday,True,Jakarta,JKT-10,Delivery,Small,Original,None,QRIS,Cloudy,31.5,1,18900.0,,0.0,18900.0,14000,32900.0,
TX009489,2024-05-11 17:35:38,2024-05-11,2024,5,11,Saturday,True,Medan,MDN-02,Dine-in,Regular,Original,None,OVO,Cloudy,31.4,4,22400.0,,0.0,22400.0,0,89600.0,
TX002166,2024-05-11 17:38:26,2024-05-11,2024,5,11,Saturday,True,Medan,MDN-03,Online-App,Small,Original,None,OVO,Cloudy,28.6,1,18400.0,WEEKEND10,0.1,16600.0,8000,24600.0,
TX002140,2024-05-11 17:46:59,2024-05-11,2024,5,11,Saturday,True,Surabaya,SBY-01,Dine-in,Regular,LessSugar,ExtraJackfruit,OVO,Cloudy,33.5,1,26700.0,WEEKEND10,0.1,24000.0,0,24000.0,
TX002633,2024-05-11 17:55:22,2024-05-11,2024,5,11,Saturday,True,Denpasar,DPS-02,Online-App,Large,LessSugar,None,GoPay,Cloudy,31.8,2,28100.0,APP5,0.05,26700.0,10000,63400.0,
TX003623,2024-05-11 20:24:01,2024-05-11,2024,5,11,Saturday,True,Surabaya,SBY-05,Takeaway,Regular,Original,ExtraJackfruit,Credit,Cloudy,30.6,1,26700.0,WEEKEND10,0.1,24000.0,0,24000.0,3.4
TX009294,2024-05-11 20:29:03,2024-05-11,2024,5,11,Saturday,True,Jakarta,JKT-08,Dine-in,Regular,Original,None,Credit,Rain,29.3,1,23100.0,RAINY15,0.15,19600.0,0,19600.0,3.7
TX005646,2024-05-11 20:51:00,2024-05-11,2024,5,11,Saturday,True,Medan,MDN-02,Takeaway,Small,Original,None,Debit,Rain,30.4,2,18400.0,,0.0,18400.0,0,36800.0,
TX002611,2024-05-12 09:49:09,2024-05-12,2024,5,12,Sunday,True,Bandung,BDG-01,Takeaway,Large,Original,ExtraAvocado,QRIS,Cloudy,24.9,1,31000.0,,0.0,31000.0,0,31000.0,
TX001525,2024-05-12 12:06:39,2024-05-12,2024,5,12,Sunday,True,Jakarta,JKT-03,Takeaway,Large,Original,None,Cash,Rain,28.6,1,27300.0,RAINY15,0.15,23200.0,0,23200.0,
TX001366,2024-05-12 12:08:53,2024-05-12,2024,5,12,Sunday,True,Jakarta,JKT-04,Takeaway,Regular,Special,ExtraCoconut,GoPay,Cloudy,31.2,2,30200.0,,0.0,30200.0,0,60400.0,
TX000665,2024-05-12 12:42:00,2024-05-12,2024,5,12,Sunday,True,Surabaya,SBY-06,Takeaway,Regular,LessSugar,None,Cash,Sunny,31.7,1,22700.0,,0.0,22700.0,0,22700.0,4.6
TX007533,2024-05-12 12:46:31,2024-05-12,2024,5,12,Sunday,True,Surabaya,SBY-04,Takeaway,Small,Original,None,Cash,Sunny,38.2,2,18500.0,,0.0,18500.0,0,37000.0,4.5
TX001599,2024-05-12 13:23:52,2024-05-12,2024,5,12,Sunday,True,Bandung,BDG-02,Dine-in,Small,Special,None,GoPay,Sunny,26.0,2,20000.0,,0.0,20000.0,0,40000.0,
TX009969,2024-05-12 13:53:43,2024-05-12,2024,5,12,Sunday,True,Denpasar,DPS-01,Delivery,Small,Original,ExtraJackfruit,GoPay,Sunny,33.2,2,23400.0,,0.0,23400.0,10000,56800.0,
TX000320,2024-05-12 14:35:41,2024-05-12,2024,5,12,Sunday,True,Bandung,BDG-03,Takeaway,Regular,Special,ExtraJackfruit,ShopeePay,Rain,25.4,1,29000.0,,0.0,29000.0,0,29000.0,3.6
TX006380,2024-05-12 14:55:44,2024-05-12,2024,5,12,Sunday,True,Jakarta,JKT-07,Delivery,Large,Special,None,GoPay,Rain,31.0,4,30400.0,,0.0,30400.0,10000,131600.0,
TX003111,2024-05-12 15:19:57,2024-05-12,2024,5,12,Sunday,True,Jakarta,JKT-10,Dine-in,Regular,LessSugar,ExtraAvocado,ShopeePay,Rain,30.3,1,28100.0,,0.0,28100.0,0,28100.0,3.7
TX007619,2024-05-12 16:04:14,2024-05-12,2024,5,12,Sunday,True,Surabaya,SBY-01,Takeaway,Regular,LessSugar,ExtraAvocado,GoPay,Rain,32.8,1,27700.0,RAINY15,0.15,23500.0,0,23500.0,3.6
TX001139,2024-05-12 17:39:20,2024-05-12,2024,5,12,Sunday,True,Jakarta,JKT-06,Takeaway,Large,Special,CheeseFoam,Credit,Cloudy,31.1,1,36400.0,,0.0,36400.0,0,36400.0,4.2
TX009900,2024-05-12 18:36:52,2024-05-12,2024,5,12,Sunday,True,Jakarta,JKT-04,Delivery,Large,Durian,None,ShopeePay,Cloudy,32.3,4,34600.0,,0.0,34600.0,10000,148400.0,
TX000558,2024-05-12 19:56:02,2024-05-12,2024,5,12,Sunday,True,Surabaya,SBY-04,Delivery,Large,Special,None,QRIS,Sunny,36.6,4,29900.0,WEEKEND10,0.1,26900.0,10000,117600.0,
TX001057,2024-05-12 20:36:57,2024-05-12,2024,5,12,Sunday,True,Jakarta,JKT-07,Online-App,Small,Original,None,QRIS,Sunny,32.3,3,18900.0,,0.0,18900.0,10000,66700.0,
TX008451,2024-05-13 10:32:46,2024-05-13,2024,5,13,Monday,False,Surabaya,SBY-04,Dine-in,Regular,Original,None,Cash,Rain,32.7,2,22700.0,RAINY15,0.15,19300.0,0,38600.0,
TX008963,2024-05-13 10:46:44,2024-05-13,2024,5,13,Monday,False,Denpasar,DPS-03,Dine-in,Large,Special,ExtraJackfruit,Credit,Rain,26.3,2,35300.0,,0.0,35300.0,0,70600.0,
TX004947,2024-05-13 10:59:48,2024-05-13,2024,5,13,Monday,False,Jakarta,JKT-02,Takeaway,Regular,Special,None,OVO,Sunny,29.3,1,26200.0,,0.0,26200.0,0,26200.0,3.8
TX000224,2024-05-13 11:49:07,2024-05-13,2024,5,13,Monday,False,Surabaya,SBY-06,Takeaway,Regular,Original,None,ShopeePay,Rain,30.6,1,22700.0,,0.0,22700.0,0,22700.0,4.2
